Id,realSum,room_type,host_is_superhost,cleanliness_rating,bedrooms,lng,lat,weekends,Ciudad
673,1488.2947062545404,Entire home/apt,True,10.0,2,4.91303,52.36161,1,amsterdam
674,691.537974831861,Entire home/apt,False,9.0,2,4.85157,52.38179,0,amsterdam
676,1524.1487591685611,Entire home/apt,False,10.0,2,4.89077,52.37555,1,amsterdam
677,632.9529210507816,Entire home/apt,False,9.0,2,4.791180000000001,52.36104,1,amsterdam
683,798.6314531436741,Entire home/apt,False,10.0,2,4.87665,52.37545,1,amsterdam
685,671.1503761160453,Entire home/apt,False,8.0,2,4.88185,52.3754,1,amsterdam
690,491.64577133081815,Private room,False,10.0,2,4.88681,52.37092,1,amsterdam
697,676.071520633656,Entire home/apt,False,8.0,2,4.83301,52.374590000000005,1,amsterdam
698,534.7643709136926,Entire home/apt,False,10.0,2,4.919569999999999,52.35409,0,amsterdam
700,688.2572118201205,Entire home/apt,False,10.0,2,4.84133,52.35092,1,amsterdam
702,768.6359056077614,Entire home/apt,True,10.0,2,4.90604,52.37685,0,amsterdam
705,854.1700841281373,Entire home/apt,False,10.0,2,4.8352900000000005,52.38693,1,amsterdam
707,841.7500527265485,Entire home/apt,False,9.0,2,4.8785300000000005,52.36765,0,amsterdam
708,614.4400440559605,Entire home/apt,False,10.0,2,4.84756,52.34939,0,amsterdam
711,615.6117451315821,Entire home/apt,False,8.0,2,4.95179,52.39604,1,amsterdam
721,356.4314672040869,Private room,False,9.0,2,4.90848,52.35124,0,amsterdam
722,602.254352869496,Private room,False,10.0,2,4.92811,52.36579,1,amsterdam
726,564.0568978042322,Private room,False,10.0,2,4.869190000000001,52.3464,0,amsterdam
727,940.1729430787618,Entire home/apt,False,9.0,2,4.88914,52.38338,0,amsterdam
728,465.63400745201886,Private room,False,10.0,2,4.87343,52.36255,0,amsterdam
734,565.2285988798538,Entire home/apt,False,9.0,2,4.8015300000000005,52.34793,0,amsterdam
735,1198.1815199306354,Entire home/apt,False,10.0,2,4.901,52.365,1,amsterdam
738,313.3128676212125,Private room,True,10.0,2,4.7755,52.34942,0,amsterdam
738,796.5223912075552,Entire home/apt,True,10.0,2,4.849419999999999,52.35085,1,amsterdam
739,517.4231949944931,Private room,True,10.0,2,4.8294,52.36294,0,amsterdam
742,479.4600801443536,Private room,True,10.0,2,4.91973,52.33952,0,amsterdam
744,989.3843882548686,Private room,False,10.0,2,4.90653,52.37338,1,amsterdam
749,1488.2947062545404,Entire home/apt,False,10.0,2,4.91085,52.361,1,amsterdam
752,1228.880088111921,Entire home/apt,False,10.0,2,4.90773,52.36466,0,amsterdam
755,613.7370234105875,Private room,True,10.0,2,4.88215,52.37517,0,amsterdam
758,534.5300306985682,Entire home/apt,False,10.0,2,4.86001,52.3784,0,amsterdam
759,1348.6279380404471,Entire home/apt,False,10.0,2,4.9078,52.3619,0,amsterdam
762,909.4743748974762,Entire home/apt,False,10.0,2,4.88211,52.36693,1,amsterdam
